ID,COUNTY,NAME,STNAME,POPESTIMATE2015,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,WHITE,HISPANIC,BLACK,ASIAN,NATIVE,OTHER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,00..10,10..15,15..25,25..35,35..50,50..75,75..100,100..150,150..200,200..999,LESS_THAN_HS,HS_DEGREE,SOME_COLLEGE,BS_DEGREE
2115,0623,Sysle,Viken,258,Modum,258,133,125,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2121,0624,Darbu,Viken,560,ØvreEiker,560,289,271,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2122,0624,Vestfossen,Viken,3220,ØvreEiker,3220,1661,1559,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2124,0624,Skotselv,Viken,727,ØvreEiker,727,375,352,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2125,0624,Ormåsen,Viken,1424,ØvreEiker,1424,734,690,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2143,0626,Sylling,Viken,745,Lier,745,384,361,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2144,0626,Tranby,Viken,5378,Lier,5378,2774,2604,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2145,0626,Oddevall/Sjåstad,Viken,448,Lier,448,231,217,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2146,0626,Fagerliåsen/Poverudbyen,Viken,384,Lier,384,198,186,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2148,0626,Askgrenda,Viken,439,Lier,439,226,213,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2151,0627,Nærnes,Viken,1503,Røyken,1503,775,728,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2153,0627,Åros,Viken,2071,Røyken,2071,1068,1003,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2154,0627,Røyken,Viken,3718,Røyken,3718,1918,1800,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2157,0627,Hyggen,Viken,809,Røyken,809,417,392,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2161,0628,Klokkarstua,Viken,694,Hurum,694,358,336,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2162,0628,Holmsbu,Viken,284,Hurum,284,146,138,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2165,0628,Sætre,Viken,3734,Hurum,3734,1926,1808,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2166,0628,Tofte,Viken,3059,Hurum,3059,1578,1481,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2171,0633,Rødberg,Viken,483,NoreogUvdal,483,249,234,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2191,0621,Prestfoss,Viken,478,Sigdal,478,247,231,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2201,0631,Lampeland,Viken,586,Flesberg,586,302,284,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2202,0631,Svene,Viken,370,Flesberg,370,191,179,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2211,0632,Veggli,Viken,324,Rollag,324,167,157,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2501,0715,Holmestrand,Vestfold og Telemark,7420,Holmestrand,7420,3827,3593,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2502,0715,Gullhaug,Vestfold og Telemark,2087,Holmestrand,2087,1076,1011,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2511,0701,Horten,Vestfold og Telemark,20469,Horten,20469,10558,9911,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2521,0704,Tønsberg,Vestfold og Telemark,51887,Tønsberg,51887,26763,25124,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2522,0704,Vollen,Vestfold og Telemark,527,Tønsberg,527,272,255,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2531,0710,Sandefjord,Vestfold og Telemark,44046,Sandefjord,44046,22719,21327,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2533,0712,Hem,Vestfold og Telemark,665,Larvik,665,343,322,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2541,0712,Larvik,Vestfold og Telemark,24357,Larvik,24357,12563,11794,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2542,0712,Tveteneåsen,Vestfold og Telemark,862,Larvik,862,445,417,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2551,0712,Stavern,Vestfold og Telemark,5678,Larvik,5678,2929,2749,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2561,0711,Berger,Vestfold og Telemark,1111,Svelvik,1111,573,538,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2562,0711,Svelvik,Vestfold og Telemark,3975,Svelvik,3975,2050,1925,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2563,0711,Nesbygda,Vestfold og Telemark,1017,Svelvik,1017,525,492,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2571,0713,Selvik,Vestfold og Telemark,2871,Sande,2871,1481,1390,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2572,0713,Sande,Vestfold og Telemark,2279,Sande,2279,1176,1103,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2573,0713,Klevjer,Vestfold og Telemark,434,Sande,434,224,210,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2574,0713,Ekeberg,Vestfold og Telemark,417,Sande,417,215,202,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2582,0715,Hof,Vestfold og Telemark,878,Holmestrand,878,453,425,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2583,0715,Sundbyfoss,Vestfold og Telemark,542,Holmestrand,542,280,262,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2592,0716,Kirkevoll/Brekkeåsen,Vestfold og Telemark,949,Re,949,489,460,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2597,0716,Revetal/Bergsåsen,Vestfold og Telemark,2338,Re,2338,1206,1132,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2598,0716,Linnestad,Vestfold og Telemark,324,Re,324,167,157,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2599,0716,Gretteåsen,Vestfold og Telemark,209,Re,209,108,101,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2600,0716,Solerød,Vestfold og Telemark,436,Re,436,225,211,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2601,0701,Nykirke,Vestfold og Telemark,733,Horten,733,378,355,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2602,0701,Skoppum,Vestfold og Telemark,1706,Horten,1706,880,826,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2603,0701,Åsgårdstrand,Vestfold og Telemark,3109,Horten,3109,1604,1505,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2605,0716,Skjeggestadåsen,Vestfold og Telemark,650,Re,650,335,315,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
2611,0710,Kodal,Vestfold og Telemark,1026,Sandefjord,1026,529,497,1,0,0,0,0,0,0.0545264502642123,0.05545554845827769,0.06155275535683177,0.05934614714592649,0.053655420707276,0.05069392021369259,0.05382962661866326,0.05830091167760293,0.06451425585041519,0.06178502990534812,0.0696242959177748,0.0701469136519366,0.07380523779106904,0.07665060101039428,0.055107136635503165,0.03582834910864642,0.021369258463503862,0.0238081412229255,0.13,0.1,0.18,0.09,0.14,0.16,0.07,0.01,0.0,,0.18,0.57,0.23,0.0
